Tiempo (s),Pitch Accel (°),Pitch Kalman (°),q (°/s)
11.444312810897827,-4.66150723558349,-6.730107341054582,-0.7709923664122137
11.550572156906128,-1.7127010071617883,-5.743614675464445,1.8778625954198473
11.656837701797485,-4.016452086682725,-5.372248162852079,0.7709923664122137
11.762819051742554,-4.535071937313333,-5.416241769148522,-2.435114503816794
11.8687584400177,0.41882231514930124,-9.551817295080271,-60.01526717557252
11.974684000015259,-17.819237018778008,-15.271768386614008,-51.12977099236641
12.080623388290405,-14.767840195010105,-24.973101483990373,-114.52671755725191
12.186542749404907,-32.60233689218623,-27.775712601941052,-20.435114503816795
12.292458772659302,-24.233019972074793,-16.997524507853147,113.7175572519084
12.398392677307129,-10.651554291360451,-14.770204697936883,11.022900763358779
